"inventory_id";"snapshot_date";"warehouse_id";"product_id";"stock_on_hand";"reorder_point";"safety_stock";"inventory_value";"days_of_inventory";"snapshot_date_clean"
"INV008782";"2023-09-24";"W007";"P0186";"437";23;11;16303197.87;92.4;"2023-09-24"
"INV008783";"2024-10-04";"W006";"P0320";"105";66;42;2037085.87;8.2;"2024-10-04"
"INV008784";"2023-04-16";"W033";"P0186";"881";23;7;27987871.33;167.9;"2023-04-16"
"INV008785";"2025-07-19";"W050";"P0481";"676";15;8;17593740.43;59.1;"2025-07-19"
"INV008786";"2023-03-29";"W039";"P0459";"948";13;6;1361869.18;125.7;"2023-03-29"
"INV008787";"2024-03-16";"W038";"P0277";"845";98;31;1645946.81;116.7;"2024-03-16"
"INV008788";"2025-10-26";"W047";"P0102";"693";113;57;2988408.84;49.7;"2025-10-26"
"INV008789";"2025-04-30";"W006";"P0479";"552";45;31;6384734.91;52.4;"2025-04-30"
"INV008792";"2024-09-22";"W043";"P0382";"494";194;65;2555740.27;40.5;"2024-09-22"
"INV008796";"2023-12-29";"W013";"P0218";"1";152;89;40514.58;0.1;"2023-12-29"
"INV008797";"2024-09-30";"W024";"P0339";"636";161;79;31511360.51;54.6;"2024-09-30"
"INV008798";"2024-10-18";"W011";"P0028";"842";68;43;14103406.9;85.6;"2024-10-18"
"INV008799";"2024-01-20";"W009";"P0241";"729";139;88;12763906.83;84.9;"2024-01-20"
"INV008801";"2024-07-08";"W022";"P0119";"749";88;37;36749019.29;115.2;"2024-07-08"
"INV008803";"2025-08-23";"W002";"P0074";"795";162;108;16440490.58;101.4;"2025-08-23"
"INV008804";"2024-01-31";"W011";"P0012";"713";24;8;7744258.72;191.1;"2024-01-31"
"INV008806";"2025-09-21";"W033";"P0131";"812";67;25;21282908.03;44.0;"2025-09-21"
"INV008809";"2025-05-15";"W041";"P0119";"17126";88;55;234430677.41;2789.4;"2025-05-15"
"INV008811";"2023-04-02";"W042";"P0423";"912";189;113;1477163.5;86.8;"2023-04-02"
"INV008812";"2023-11-09";"W028";"P0364";"356";106;38;1216440.35;20.9;"2023-11-09"
"INV008814";"2025-02-13";"W013";"P0334";"437";117;62;1497033.24;22.5;"2025-02-13"
"INV008815";"2024-03-30";"W014";"P0245";"601";44;14;28960878.96;82.3;"2024-03-30"
"INV008816";"2024-07-10";"W025";"P0099";"17";76;37;138970.95;1.5;"2024-07-10"
"INV008817";"2025-09-10";"W025";"P0273";"989";156;105;2406006.92;107.0;"2025-09-10"
"INV008818";"2025-06-08";"W015";"P0126";"70";150;46;2691197.5;29.3;"2025-06-08"
"INV008819";"2023-09-27";"W039";"P0135";"106";160;111;2593369.7;8.2;"2023-09-27"
"INV008820";"2023-03-25";"W048";"P0264";"287";151;89;13959092.8;27.5;"2023-03-25"
"INV008821";"2024-07-21";"W047";"P0178";"267";92;32;8600680.57;54.1;"2024-07-21"
"INV008822";"2023-04-07";"W017";"P0175";"0";26;14;0.0;0.0;"2023-04-07"
"INV008823";"2025-06-04";"W036";"P0195";"886";116;43;10079883.71;487.7;"2025-06-04"
"INV008824";"2023-03-27";"W045";"P0179";"409";150;94;18908243.09;76.8;"2023-03-27"
"INV008825";"2023-04-03";"W050";"P0353";"976";94;30;47200475.9;52.4;"2023-04-03"
"INV008827";"2025-06-11";"W040";"P0383";"18";87;31;174537.45;1.9;"2025-06-11"
"INV008828";"2023-03-01";"W016";"P0105";"681";57;38;9690648.94;43.4;"2023-03-01"
"INV008829";"2023-09-14";"W017";"P0438";"793";44;27;22265741.7;47.6;"2023-09-14"
"INV008832";"2023-07-05";"W025";"P0153";"892";165;88;2776036.04;148.5;"2023-07-05"
"INV008833";"2025-05-15";"W029";"P0177";"16147";112;54;717512095.69;949.8;"2025-05-15"
"INV008834";"2023-03-06";"W022";"P0374";"0";85;53;0.0;0.0;"2023-03-06"
"INV008836";"2023-12-10";"W012";"P0021";"0";173;110;0.0;0.0;"2023-12-10"
"INV008837";"2025-03-19";"W023";"P0079";"20";116;46;195457.97;2.9;"2025-03-19"
"INV008838";"2023-09-14";"W014";"P0285";"15";155;72;554134.71;1.4;"2023-09-14"
"INV008839";"2023-12-26";"W042";"P0051";"55";12;7;2318516.17;2.8;"2023-12-26"
"INV008840";"2025-03-03";"W030";"P0457";"116";155;99;422275.73;6.1;"2025-03-03"
"INV008843";"2024-06-11";"W050";"P0322";"241";190;74;318600.5;26.5;"2024-06-11"
"INV008847";"2025-02-03";"W010";"P0456";"878";77;48;34994365.43;45.2;"2025-02-03"
"INV008848";"2024-01-26";"W050";"P0403";"536";111;76;11443743.6;27.2;"2024-01-26"
"INV008849";"2025-05-17";"W002";"P0408";"260";31;20;10742748.72;44.3;"2025-05-17"
"INV008850";"2025-10-01";"W025";"P0262";"487";86;38;16736173.84;69.7;"2025-10-01"
"INV008851";"2025-06-07";"W023";"P0426";"118";104;43;5555855.8;6.0;"2025-06-07"
"INV008852";"2025-12-16";"W013";"P0003";"89";189;95;3056525.23;8.7;"2025-12-16"
"INV008853";"2023-10-30";"W018";"P0437";"294";32;9;6797323.43;27.9;"2023-10-30"
"INV008854";"2025-11-25";"W049";"P0337";"298";157;69;3759394.97;22.6;"2025-11-25"
"INV008855";"2024-12-01";"W047";"P0273";"212";156;50;9680536.43;11.5;"2024-12-01"
"INV008856";"2024-08-12";"W027";"P0407";"";100;36;0.0;0.0;"2024-08-12"
"INV008857";"2025-04-16";"W043";"P0152";"644";185;65;29764229.07;43.6;"2025-04-16"
"INV008858";"2025-11-07";"W047";"P0167";"561";123;49;26787454.21;208.2;"2025-11-07"
"INV008859";"2023-09-03";"W007";"P0230";"470";36;23;15024085.29;100.1;"2023-09-03"
"INV008860";"2023-12-15";"W017";"P0187";"929";49;18;33289514.79;90.8;"2023-12-15"
"INV008862";"2023-01-03";"W039";"P0353";"741";94;53;1280331.05;41.1;"2023-01-03"
"INV008863";"2023-04-05";"W009";"P0052";"";159;50;509173562.86;2115.6;"2023-04-05"
"INV008864";"2025-05-04";"W046";"P0138";"575";107;50;23948530.35;51.9;"2025-05-04"
"INV008865";"2023-07-05";"W050";"P0376";"620";123;61;5722568.98;59.8;"2023-07-05"
"INV008866";"2025-04-04";"W036";"P0124";"758";121;54;33627048.48;67.3;"2025-04-04"
"INV008867";"2024-08-25";"W028";"P0288";"684";112;76;33119347.25;83.0;"2024-08-25"
"INV008868";"2025-01-25";"W044";"P0322";"127";190;107;3356294.05;9.8;"2025-01-25"
"INV008869";"2025-09-16";"W049";"P0479";"953";45;21;40715126.19;716.1;"2025-09-16"
"INV008870";"2024-06-18";"W015";"P0174";"416";54;20;1912059.91;26.8;"2024-06-18"
"INV008871";"2025-01-23";"W004";"P0004";"860";50;16;2196452.98;117.5;"2025-01-23"
"INV008872";"2023-05-04";"W031";"P0301";"452";63;28;14619668.22;31.2;"2023-05-04"
"INV008873";"2024-04-12";"W032";"P0229";"";164;83;0.0;0.0;"2024-04-12"
"INV008875";"2025-12-18";"W011";"P0217";"343";96;53;4693184.4;25.9;"2025-12-18"
"INV008876";"2025-04-16";"W045";"P0047";"49";36;17;1150884.36;2.6;"2025-04-16"
"INV008877";"2024-05-25";"W050";"P0295";"207";194;71;3437422.09;15.5;"2024-05-25"
"INV008878";"2025-06-16";"W017";"P0140";"527";114;69;8780157.53;26.7;"2025-06-16"
"INV008879";"2025-11-12";"W043";"P0196";"701";183;89;6837276.43;36.7;"2025-11-12"
"INV008880";"2024-12-10";"W033";"P0465";"0";136;94;0.0;0.0;"2024-12-10"
"INV008881";"2023-08-24";"W048";"P0054";"748";114;72;12206538.4;74.1;"2023-08-24"
"INV008882";"2023-08-01";"W039";"P0190";"";189;82;0.0;0.0;"2023-08-01"
"INV008883";"2024-11-06";"W050";"P0246";"166";20;8;6186788.91;15.8;"2024-11-06"
"INV008884";"2023-07-02";"W042";"P0331";"6452";110;57;98091452.38;2669.7;"2023-07-02"
"INV008885";"2025-09-01";"W026";"P0231";"978";47;28;7818497.27;136.7;"2025-09-01"
"INV008887";"2023-10-21";"W007";"P0268";"744";24;12;7099274.3;117.3;"2023-10-21"
"INV008888";"2024-01-19";"W032";"P0029";"207";94;54;5756172.9;19.5;"2024-01-19"
"INV008889";"2024-09-06";"W002";"P0376";"331";123;79;15300390.23;37.6;"2024-09-06"
"INV008890";"2023-01-14";"W026";"P0165";"408";200;70;3841985.73;250.2;"2023-01-14"
"INV008891";"2024-04-27";"W043";"P0035";"526";148;90;19334003.23;26.7;"2024-04-27"
"INV008893";"2023-06-07";"W025";"P0452";"8515";71;24;83195682.08;717.4;"2023-06-07"
"INV008894";"2025-01-08";"W006";"P0292";"36";104;53;1340699.47;6.5;"2025-01-08"
"INV008895";"2024-10-26";"W047";"P0467";"810";178;86;14139939.28;103.1;"2024-10-26"
"INV008897";"2023-09-07";"W026";"P0043";"";43;15;17758817.2;153.9;"2023-09-07"
"INV008898";"2024-09-19";"W036";"P0057";"571";99;67;10763210.88;38.5;"2024-09-19"
"INV008899";"2023-01-10";"W004";"P0146";"602";53;34;7761613.18;56.7;"2023-01-10"
"INV008900";"2024-08-18";"W043";"P0361";"652";37;19;10173826.23;128.2;"2024-08-18"
"INV008901";"2025-01-16";"W037";"P0417";"738";36;18;18903593.05;42.8;"2025-01-16"
"INV008902";"2024-02-16";"W026";"P0272";"0";20;12;0.0;0.0;"2024-02-16"
"INV008903";"2024-03-27";"W050";"P0088";"503";61;37;14589239.76;35.1;"2024-03-27"
"INV008904";"2024-03-12";"W012";"P0394";"163";183;86;125600.58;15.2;"2024-03-12"
"INV008905";"2025-12-05";"W004";"P0150";"775";108;42;3149754.53;42.3;"2025-12-05"
"INV008906";"2025-04-22";"W016";"P0409";"598";105;40;26010118.18;43.4;"2025-04-22"
"INV008909";"2024-12-22";"W045";"P0019";"277";78;29;2802300.39;14.0;"2024-12-22"
"INV008910";"2024-08-30";"W042";"P0416";"0";149;58;0.0;0.0;"2024-08-30"
"INV008911";"2025-11-20";"W006";"P0199";"588";43;25;24428130.25;68.5;"2025-11-20"
"INV008912";"2025-06-24";"W013";"P0326";"13";153;96;282902.29;0.7;"2025-06-24"
"INV008915";"2023-02-12";"W030";"P0488";"";98;44;25248218.76;54.5;"2023-02-12"
"INV008917";"2023-10-14";"W049";"P0120";"0";189;116;0.0;0.0;"2023-10-14"
"INV008918";"2024-07-30";"W030";"P0368";"7628";46;16;368682149.94;1122.6;"2024-07-30"
"INV008919";"2023-07-19";"W004";"P0371";"391";29;11;6871907.65;31.9;"2023-07-19"
"INV008920";"2024-01-06";"W045";"P0150";"433";108;45;724826.06;311.4;"2024-01-06"
"INV008922";"2024-12-18";"W002";"P0160";"533";77;31;18777951.06;144.7;"2024-12-18"
"INV008923";"2025-08-19";"W028";"P0233";"423";67;45;7612731.57;82.7;"2025-08-19"
"INV008924";"2025-11-27";"W027";"P0238";"665";162;101;24161007.36;40.3;"2025-11-27"
"INV008925";"2023-08-11";"W044";"P0045";"";27;15;31662127.29;91.2;"2023-08-11"
"INV008926";"2023-03-10";"W012";"P0377";"772";152;68;28281185.6;132.6;"2023-03-10"
"INV008927";"2025-05-17";"W018";"P0004";"";50;19;1666460.83;34.2;"2025-05-17"
"INV008928";"2025-09-08";"W038";"P0246";"922";20;7;29982334.43;242.9;"2025-09-08"
"INV008929";"2025-11-01";"W007";"P0099";"451";76;44;9082631.01;160.1;"2025-11-01"
"INV008931";"2025-07-15";"W041";"P0445";"943";71;22;46295997.27;58.3;"2025-07-15"
"INV008932";"2025-01-02";"W009";"P0077";"910";79;49;201580.7;50.5;"2025-01-02"
"INV008934";"2024-11-28";"W017";"P0355";"627";100;34;18297220.29;83.7;"2024-11-28"
"INV008935";"2024-07-26";"W031";"P0267";"0";151;101;0.0;0.0;"2024-07-26"
"INV008936";"2023-05-12";"W028";"P0196";"84";183;71;2447298.05;11.5;"2023-05-12"
"INV008937";"2023-09-07";"W049";"P0404";"55";64;25;1441040.81;6.4;"2023-09-07"
"INV008940";"2023-09-07";"W032";"P0222";"0";102;62;0.0;0.0;"2023-09-07"
"INV008941";"2024-02-22";"W041";"P0063";"569";169;86;8928007.56;40.5;"2024-02-22"
"INV008942";"2023-12-18";"W046";"P0224";"711";199;88;19021098.5;43.1;"2023-12-18"
"INV008943";"2024-08-29";"W006";"P0239";"730";119;35;16477145.1;729.4;"2024-08-29"
"INV008945";"2023-10-07";"W026";"P0420";"";62;33;599589.34;6.2;"2023-10-07"
"INV008946";"2024-06-19";"W004";"P0176";"6311";167;109;296978087.51;495.8;"2024-06-19"
"INV008947";"2024-12-25";"W021";"P0084";"142";16;10;6497540.19;55.4;"2024-12-25"
"INV008948";"2023-10-31";"W006";"P0458";"24";195;87;143710.43;4.8;"2023-10-31"
"INV008949";"2025-11-02";"W037";"P0422";"833";183;68;29658014.94;108.8;"2025-11-02"
"INV008950";"2024-02-08";"W015";"P0005";"11469";36;17;430097451.94;580.2;"2024-02-08"
"INV008951";"2023-03-16";"W023";"P0407";"150";100;58;4470887.45;10.2;"2023-03-16"
"INV008952";"2025-10-16";"W031";"P0425";"38";125;47;1306353.5;2.2;"2025-10-16"
"INV008953";"2025-08-03";"W031";"P0111";"320";154;85;376062.0;22.3;"2025-08-03"
"INV008954";"2023-05-01";"W019";"P0045";"0";27;15;0.0;0.0;"2023-05-01"
"INV008955";"2023-07-20";"W011";"P0455";"0";78;49;0.0;0.0;"2023-07-20"
"INV008956";"2023-07-13";"W023";"P0417";"968";36;11;22754027.93;60.0;"2023-07-13"
"INV008957";"2024-02-07";"W008";"P0362";"527";100;33;7742758.47;32.8;"2024-02-07"
"INV008958";"2024-06-11";"W048";"P0226";"803";183;91;8065939.37;67.0;"2024-06-11"
"INV008959";"2025-01-11";"W047";"P0065";"485";183;90;2681197.65;29.5;"2025-01-11"
"INV008960";"2023-08-19";"W008";"P0488";"417";98;56;362284.89;34.0;"2023-08-19"
"INV008963";"2023-03-11";"W036";"P0003";"";189;115;7997641.36;37.6;"2023-03-11"
"INV008964";"2023-11-17";"W030";"P0017";"568";184;71;9360955.24;298.6;"2023-11-17"
"INV008965";"2025-04-23";"W023";"P0452";"0";71;37;0.0;0.0;"2025-04-23"
"INV008967";"2025-05-13";"W032";"P0187";"299";49;22;8974013.2;18.3;"2025-05-13"
"INV008968";"2023-08-03";"W040";"P0411";"67";83;32;1310922.08;3.5;"2023-08-03"
"INV008970";"2023-01-07";"W004";"P0430";"456";97;36;15232256.65;68.1;"2023-01-07"
"INV008971";"2023-08-13";"W028";"P0060";"380";19;5;13288217.9;38.6;"2023-08-13"
"INV008972";"2024-01-08";"W037";"P0444";"127";85;41;776916.0;7.6;"2024-01-08"
"INV008973";"2024-02-16";"W030";"P0074";"326";162;80;9458475.45;27.0;"2024-02-16"
"INV008974";"2023-01-16";"W021";"P0343";"0";109;65;0.0;0.0;"2023-01-16"
"INV008975";"2025-04-01";"W026";"P0263";"486";45;31;20174121.7;45.7;"2025-04-01"
"INV008977";"2024-05-11";"W011";"P0440";"481";185;87;22058288.82;25.5;"2024-05-11"
"INV008978";"2023-02-21";"W002";"P0020";"872";194;84;38241827.73;121.1;"2023-02-21"
"INV008981";"2025-04-07";"W030";"P0031";"0";34;21;0.0;0.0;"2025-04-07"
"INV008982";"2024-05-26";"W025";"P0262";"5692";86;46;39887479.09;528.6;"2024-05-26"
"INV008983";"2024-09-12";"W023";"P0191";"569";178;77;73459.4;38.2;"2024-09-12"
"INV008984";"2024-04-22";"W038";"P0422";"234";183;75;5996558.62;16.1;"2024-04-22"
"INV008985";"2024-12-30";"W003";"P0409";"299";105;55;8645656.03;39.4;"2024-12-30"
"INV008986";"2025-07-24";"W030";"P0458";"878";195;58;7166888.16;53.7;"2025-07-24"
"INV008988";"2024-03-11";"W026";"P0384";"";122;55;20942939.29;114.6;"2024-03-11"
"INV008989";"2024-04-24";"W023";"P0302";"";194;110;0.0;0.0;"2024-04-24"
"INV008990";"2025-04-16";"W007";"P0376";"0";123;72;0.0;0.0;"2025-04-16"
"INV008991";"2025-01-22";"W034";"P0399";"90";131;62;3437063.48;5.3;"2025-01-22"
"INV008992";"2023-03-01";"W034";"P0145";"339";120;60;700173.65;28.4;"2023-03-01"
"INV008994";"2024-04-19";"W022";"P0042";"10653";154;66;13003141.46;2735.0;"2024-04-19"
"INV008995";"2024-12-31";"W015";"P0376";"262";123;61;11716301.36;13.6;"2024-12-31"
"INV008996";"2023-02-18";"W017";"P0154";"693";178;113;2387890.42;41.7;"2023-02-18"
"INV008997";"2025-04-06";"W007";"P0186";"59";23;8;797544.94;4.2;"2025-04-06"
"INV008999";"2023-05-27";"W045";"P0140";"945";114;52;8459669.84;385.4;"2023-05-27"
"INV009000";"2025-12-05";"W014";"P0412";"150";134;65;3409989.85;11.2;"2025-12-05"
"INV009001";"2024-04-28";"W029";"P0109";"482";97;39;10377423.72;292.5;"2024-04-28"
"INV009002";"2024-11-22";"W017";"P0147";"270";46;24;6081404.28;16.3;"2024-11-22"
"INV009003";"2023-11-14";"W046";"P0347";"555";87;59;11199767.9;32.6;"2023-11-14"
"INV009004";"2023-04-27";"W020";"P0372";"0";17;7;0.0;0.0;"2023-04-27"
"INV009006";"2024-09-04";"W007";"P0495";"414";164;57;16350825.68;71.3;"2024-09-04"
"INV009008";"2024-06-03";"W037";"P0474";"462";40;23;10288723.81;104.3;"2024-06-03"
"INV009009";"2023-11-17";"W043";"P0489";"967";162;82;24696257.74;207.5;"2023-11-17"
"INV009010";"2023-05-09";"W049";"P0111";"901";154;83;36995757.0;61.2;"2023-05-09"
"INV009011";"2024-07-06";"W005";"P0211";"950";19;11;12822522.69;639.4;"2024-07-06"
"INV009013";"2025-03-13";"W003";"P0119";"182";88;59;7810245.96;10.4;"2025-03-13"
"INV009014";"2025-09-05";"W046";"P0436";"366";97;40;5362561.09;29.5;"2025-09-05"
"INV009015";"2023-01-23";"W044";"P0258";"917";176;71;7239788.5;52.5;"2023-01-23"
"INV009016";"2023-06-25";"W033";"P0093";"";40;26;21760593.3;97.8;"2023-06-25"
"INV009017";"2025-06-20";"W037";"P0209";"833";90;42;39631223.39;62.2;"2025-06-20"
"INV009018";"2025-07-19";"W023";"P0058";"313";27;16;5198344.79;30.7;"2025-07-19"
"INV009021";"2025-05-28";"W006";"P0033";"712";73;27;28273246.8;113.6;"2025-05-28"
"INV009023";"2024-10-10";"W017";"P0371";"19573";29;18;894981663.18;1769.4;"2024-10-10"
"INV009025";"2023-12-18";"W023";"P0037";"837";126;44;31345401.43;117.9;"2023-12-18"
"INV009026";"2023-11-02";"W025";"P0131";"539";67;37;19773347.51;73.1;"2023-11-02"
"INV009027";"2025-01-01";"W033";"P0063";"5814";169;106;169794686.07;5171.3;"2025-01-01"
"INV009028";"2025-10-09";"W043";"P0116";"815";84;53;23370923.46;158.3;"2025-10-09"
"INV009030";"2025-06-25";"W020";"P0480";"";112;39;23110793.1;117.5;"2025-06-25"
"INV009031";"2023-11-26";"W012";"P0267";"253";151;105;7994759.69;21.5;"2023-11-26"
"INV009032";"2024-02-09";"W030";"P0307";"176";35;23;6778803.15;17.2;"2024-02-09"
"INV009033";"2023-08-08";"W029";"P0497";"940";160;90;20305555.67;47.2;"2023-08-08"
"INV009034";"2024-07-14";"W041";"P0260";"880";83;46;1847977.19;58.5;"2024-07-14"
"INV009035";"2024-06-01";"W008";"P0201";"16";90;60;171886.63;0.9;"2024-06-01"
"INV009036";"2024-09-03";"W029";"P0397";"58";133;43;1911516.25;3.4;"2024-09-03"
"INV009037";"2025-08-11";"W014";"P0156";"901";116;66;12563578.75;90.9;"2025-08-11"
"INV009038";"2023-02-10";"W045";"P0365";"957";137;85;11578602.68;59.1;"2023-02-10"
"INV009039";"2024-05-09";"W039";"P0349";"";92;62;0.0;0.0;"2024-05-09"
"INV009040";"2024-09-13";"W006";"P0057";"441";99;34;3576018.72;103.5;"2024-09-13"
"INV009041";"2024-10-16";"W050";"P0295";"181";194;105;1258818.69;11.4;"2024-10-16"
"INV009042";"2024-06-23";"W002";"P0436";"574";97;59;539070.72;77.0;"2024-06-23"
"INV009043";"2024-11-03";"W041";"P0074";"45";162;53;1031878.45;3.3;"2024-11-03"
"INV009044";"2024-11-13";"W042";"P0354";"77";96;53;528951.49;22.3;"2024-11-13"
"INV009045";"2025-05-14";"W018";"P0319";"617";185;73;24372621.9;87.5;"2025-05-14"
"INV009046";"2025-04-30";"W034";"P0311";"352";84;49;13757126.84;22.4;"2025-04-30"
"INV009047";"2023-10-03";"W005";"P0113";"15535";160;90;260625462.84;812.6;"2023-10-03"
"INV009049";"2025-01-15";"W044";"P0479";"967";45;26;32623452.19;91.0;"2025-01-15"
"INV009050";"2023-10-21";"W047";"P0278";"0";129;87;0.0;0.0;"2023-10-21"
"INV009051";"2025-10-11";"W009";"P0121";"84";20;8;2427264.27;5.9;"2025-10-11"
"INV009052";"2023-09-18";"W023";"P0369";"706";109;33;28542506.32;38.0;"2023-09-18"
"INV009053";"2025-12-09";"W037";"P0181";"680";120;42;25245811.99;34.1;"2025-12-09"
"INV009054";"2025-12-07";"W024";"P0247";"242";175;87;2138698.15;38.8;"2025-12-07"
"INV009055";"2025-10-01";"W024";"P0413";"72";185;84;1819529.17;8.0;"2025-10-01"
"INV009056";"2023-03-22";"W001";"P0032";"665";23;15;5464223.98;57.5;"2023-03-22"
"INV009058";"2023-05-23";"W013";"P0449";"";189;67;0.0;0.0;"2023-05-23"
"INV009059";"2023-09-05";"W049";"P0193";"263";93;54;11425432.1;145.6;"2023-09-05"
"INV009061";"2025-04-20";"W048";"P0404";"365";64;27;2025567.8;54.7;"2025-04-20"
"INV009062";"2025-06-04";"W041";"P0163";"577";176;118;16506692.3;45.3;"2025-06-04"
"INV009064";"2025-05-30";"W044";"P0350";"198";141;90;8490350.29;11.2;"2025-05-30"
"INV009066";"2025-03-03";"W037";"P0379";"273";31;20;1448393.88;16.9;"2025-03-03"
"INV009067";"2023-01-01";"W002";"P0315";"";54;36;9918492.48;77.0;"2023-01-01"
"INV009069";"2023-08-12";"W037";"P0312";"626";82;52;18188712.9;45.0;"2023-08-12"
"INV009070";"2023-03-18";"W014";"P0192";"18945";65;38;813207037.39;1225.0;"2023-03-18"
"INV009071";"2024-09-08";"W002";"P0319";"337";185;74;16434716.81;276.7;"2024-09-08"
"INV009072";"2023-12-03";"W007";"P0148";"365";129;55;16662908.51;57.2;"2023-12-03"
"INV009073";"2024-04-26";"W032";"P0495";"";164;69;12761253.58;17.0;"2024-04-26"
"INV009074";"2023-05-03";"W007";"P0200";"299";100;49;10988339.06;105.2;"2023-05-03"
"INV009075";"2023-03-08";"W045";"P0463";"97";82;43;3529417.42;7.7;"2023-03-08"
"INV009077";"2023-09-04";"W027";"P0452";"0";71;45;0.0;0.0;"2023-09-04"
"INV009078";"2025-04-23";"W024";"P0358";"944";126;44;44008689.95;50.1;"2025-04-23"
"INV009081";"2025-07-17";"W019";"P0195";"665";116;49;13258903.97;36.0;"2025-07-17"
"INV009082";"2025-04-07";"W001";"P0348";"572";132;63;9522407.56;211.9;"2025-04-07"
"INV009084";"2025-04-01";"W031";"P0151";"589";189;127;3296147.57;572.2;"2025-04-01"
"INV009085";"2023-08-26";"W015";"P0279";"516";108;52;17929222.93;74.4;"2023-08-26"
"INV009086";"2023-10-23";"W036";"P0019";"581";78;23;21665323.22;42.4;"2023-10-23"
"INV009087";"2023-12-10";"W033";"P0354";"";96;63;21566563.41;174.4;"2023-12-10"
"INV009088";"2023-09-04";"W018";"P0195";"";116;35;301997.65;1.4;"2023-09-04"
"INV009089";"2024-03-27";"W005";"P0086";"318";117;43;2623213.83;35.9;"2024-03-27"
"INV009090";"2025-10-05";"W016";"P0460";"13";19;7;47174.66;0.8;"2025-10-05"
"INV009091";"2024-10-23";"W039";"P0422";"222";183;125;2893696.81;20.9;"2024-10-23"
"INV009092";"2025-12-27";"W023";"P0139";"17";94;36;662469.39;0.9;"2025-12-27"
"INV009093";"2025-02-27";"W044";"P0204";"";89;61;0.0;0.0;"2025-02-27"
"INV009094";"2024-06-21";"W032";"P0236";"942";145;84;43668602.99;893.5;"2024-06-21"
"INV009096";"2023-09-05";"W046";"P0378";"530";33;22;14753776.42;93.9;"2023-09-05"
"INV009097";"2023-03-14";"W009";"P0306";"581";145;83;4692968.23;41.6;"2023-03-14"
"INV009098";"2024-07-08";"W026";"P0322";"671";190;97;10672275.47;154.5;"2024-07-08"
"INV009100";"2025-09-19";"W015";"P0315";"798";54;35;25566374.48;46.0;"2025-09-19"
"INV009102";"2023-10-14";"W004";"P0385";"66";187;117;2987158.89;17.8;"2023-10-14"
"INV009104";"2024-06-18";"W046";"P0471";"464";43;14;18790148.34;25.1;"2024-06-18"
"INV009106";"2024-11-09";"W023";"P0443";"0";16;8;0.0;0.0;"2024-11-09"
"INV009107";"2025-06-03";"W032";"P0044";"730";154;55;33664288.36;45.6;"2025-06-03"
"INV009108";"2023-01-25";"W028";"P0369";"312";109;43;13773966.83;17.4;"2023-01-25"
"INV009109";"2025-11-16";"W028";"P0173";"642";43;21;3287530.08;33.8;"2025-11-16"
"INV009110";"2023-07-10";"W010";"P0098";"";107;48;25084501.36;405.4;"2023-07-10"
"INV009111";"2025-01-21";"W031";"P0448";"283";25;13;4452759.32;69.5;"2025-01-21"
"INV009112";"2025-11-04";"W016";"P0260";"567";83;48;846151.26;51.2;"2025-11-04"
"INV009113";"2024-10-09";"W005";"P0151";"754";189;118;19118159.64;61.2;"2024-10-09"
"INV009115";"2025-10-04";"W008";"P0373";"477";106;71;9612167.8;80.4;"2025-10-04"
"INV009116";"2024-02-26";"W004";"P0071";"849";136;54;5318124.78;56.8;"2024-02-26"
