"shipment_id";"order_id";"warehouse_id";"carrier_name";"dispatch_date";"delivery_date";"shipping_cost";"shipping_status";"dispatch_date_clean";"delivery_date_clean";"rn"
"SHP011702";"ORD012880";"W008";"Ekart";"2025-03-23";"2025-04-03";1102.2;"Delivered";"2025-03-23";"2025-04-03";1
"SHP011703";"ORD013669";"W041";"FedEx";"2023-08-15";"2023-09-10";1313.59;"Delivered";"2023-08-15";"2023-09-10";1
"SHP011704";"ORD000853";"W020";"FedEx";"2025-01-11";"2025-01-28";1430.73;"Delivered";"2025-01-11";"2025-01-28";1
"SHP011705";"ORD002818";"W015";"Gati";"2024-03-12";"2024-04-05";1605.29;"Delivered";"2024-03-12";"2024-04-05";1
"SHP011706";"ORD003798";"W006";"Shadowfax";"2025-06-28";"2025-07-05";1294.01;"Delayed";"2025-06-28";"2025-07-05";1
"SHP011707";"ORD004884";"W019";"XpressBees";"2025-12-06";"2025-12-28";1566.78;"Delivered";"2025-12-06";"2025-12-28";1
"SHP011708";"ORD001248";"W023";"DTDC";"2025-12-29";"";55.77;"In Transit";"2025-12-29";"";1
"SHP011709";"ORD006583";"W017";"Ekart";"2024-09-02";"";476.48;"In Transit";"2024-09-02";"";1
"SHP011710";"ORD007855";"W031";"Ekart";"2024-01-09";"2024-02-06";247.06;"Delivered";"2024-01-09";"2024-02-06";1
"SHP011711";"ORD004426";"W019";"DTDC";"2024-04-12";"2024-04-28";883.67;"Delayed";"2024-04-12";"2024-04-28";1
"SHP011712";"ORD002424";"W047";"XpressBees";"2025-06-07";"2025-07-06";79622.69;"Delivered";"2025-06-07";"2025-07-06";1
"SHP011713";"ORD006194";"W025";"Ekart";"2024-11-22";"";1514.13;"In Transit";"2024-11-22";"";1
"SHP011714";"ORD000046";"W014";"Ekart";"2024-03-22";"2024-04-11";1512.14;"Delivered";"2024-03-22";"2024-04-11";1
"SHP011715";"ORD011515";"W028";"XpressBees";"2024-03-29";"2024-04-11";545.0;"Delivered";"2024-03-29";"2024-04-11";1
"SHP011716";"ORD009957";"W037";"Ekart";"2024-12-24";"";330.15;"In Transit";"2024-12-24";"";1
"SHP011717";"ORD003480";"W005";"XpressBees";"2023-05-01";"2023-05-29";1185.01;"Delivered";"2023-05-01";"2023-05-29";1
"SHP011718";"ORD009116";"W036";"Gati";"2024-07-29";"2024-08-11";751.89;"Delayed";"2024-07-29";"2024-08-11";1
"SHP011719";"";"W034";"Delhivery";"2024-02-19";"2024-02-24";668.66;"Delivered";"2024-02-19";"2024-02-24";1
"SHP011720";"";"W046";"";"2025-08-25";"2025-09-10";73667.0;"Delivered";"2025-08-25";"2025-09-10";1
"SHP011721";"ORD004980";"W043";"Shadowfax";"2025-04-22";"2025-05-15";1641.61;"Delayed";"2025-04-22";"2025-05-15";1
"SHP011722";"ORD011022";"W004";"Shadowfax";"2025-04-09";"2025-05-04";1685.68;"Delivered";"2025-04-09";"2025-05-04";1
"SHP011723";"";"W004";"XpressBees";"2025-05-17";"2025-06-06";332.64;"Delivered";"2025-05-17";"2025-06-06";1
"SHP011724";"ORD008213";"W013";"Delhivery";"2025-08-12";"2025-08-17";676.5;"Delivered";"2025-08-12";"2025-08-17";1
"SHP011725";"ORD000641";"W028";"Delhivery";"2023-05-18";"2023-05-19";1013.87;"Delivered";"2023-05-18";"2023-05-19";1
"SHP011726";"ORD011264";"W005";"Delhivery";"2024-12-19";"";165.95;"Lost";"2024-12-19";"";1
"SHP011727";"ORD008142";"W023";"Gati";"2025-06-08";"2025-06-12";1649.82;"Delivered";"2025-06-08";"2025-06-12";1
"SHP011728";"ORD006545";"W049";"Blue Dart";"2024-11-26";"2024-12-11";764.93;"Delivered";"2024-11-26";"2024-12-11";1
"SHP011729";"ORD011188";"W041";"Shadowfax";"2023-12-27";"2024-01-14";998.98;"Delayed";"2023-12-27";"2024-01-14";1
"SHP011730";"ORD009039";"W008";"Blue Dart";"2023-05-23";"2023-06-01";335.11;"Delivered";"2023-05-23";"2023-06-01";1
"SHP011731";"ORD011843";"W037";"Ekart";"2023-04-04";"2023-04-05";338.79;"Delivered";"2023-04-04";"2023-04-05";1
"SHP011732";"ORD012298";"W008";"Delhivery";"2023-06-08";"2023-06-16";1952.45;"Delivered";"2023-06-08";"2023-06-16";1
"SHP011733";"ORD006942";"W031";"XpressBees";"2025-05-24";"2025-06-22";1365.68;"Delivered";"2025-05-24";"2025-06-22";1
"SHP011734";"ORD008121";"W017";"Blue Dart";"2023-09-27";"2023-10-02";822.76;"Delivered";"2023-09-27";"2023-10-02";1
"SHP011735";"";"W045";"Blue Dart";"2023-09-12";"2023-09-26";1065.77;"Delivered";"2023-09-12";"2023-09-26";1
"SHP011736";"ORD011131";"W048";"Delhivery";"2023-10-16";"2023-10-26";183.37;"Delivered";"2023-10-16";"2023-10-26";1
"SHP011737";"ORD008088";"W009";"Gati";"2023-08-01";"2023-08-18";1287.54;"Delivered";"2023-08-01";"2023-08-18";1
"SHP011738";"ORD000009";"W003";"Gati";"2023-02-27";"2023-03-14";1777.94;"Delayed";"2023-02-27";"2023-03-14";1
"SHP011739";"ORD004381";"W009";"Shadowfax";"2024-12-15";"2024-12-28";200.66;"Delivered";"2024-12-15";"2024-12-28";1
"SHP011740";"ORD004435";"W020";"Delhivery";"2024-08-05";"";1797.61;"In Transit";"2024-08-05";"";1
"SHP011741";"ORD014652";"W026";"Blue Dart";"2025-12-11";"";45479.24;"In Transit";"2025-12-11";"";1
"SHP011742";"ORD010626";"W040";"Ekart";"2025-07-06";"2025-08-03";1009.95;"Delivered";"2025-07-06";"2025-08-03";1
"SHP011743";"";"W022";"";"2025-06-16";"";491.06;"Lost";"2025-06-16";"";1
"SHP011744";"ORD002286";"W034";"Ekart";"2023-07-16";"2023-08-06";191.58;"Delivered";"2023-07-16";"2023-08-06";1
"SHP011745";"ORD012938";"W046";"FedEx";"2023-10-08";"2023-10-21";1970.84;"Delivered";"2023-10-08";"2023-10-21";1
"SHP011746";"ORD004625";"W019";"";"2023-06-19";"";1319.48;"In Transit";"2023-06-19";"";1
"SHP011747";"ORD010747";"W034";"DTDC";"2024-07-25";"2024-08-06";706.3;"Delivered";"2024-07-25";"2024-08-06";1
"SHP011748";"ORD010163";"W032";"Blue Dart";"2025-10-19";"2025-11-17";1075.29;"Delivered";"2025-10-19";"2025-11-17";1
"SHP011749";"ORD011891";"W008";"Shadowfax";"2025-10-09";"2025-10-25";1245.8;"Delivered";"2025-10-09";"2025-10-25";1
"SHP011750";"ORD003866";"W038";"Delhivery";"2023-05-09";"";1613.4;"Lost";"2023-05-09";"";1
"SHP011751";"ORD002375";"W047";"Delhivery";"2025-04-23";"2025-05-19";1012.11;"Delivered";"2025-04-23";"2025-05-19";1
"SHP011752";"ORD012450";"W002";"";"2025-08-24";"2025-08-25";1859.41;"Delivered";"2025-08-24";"2025-08-25";1
"SHP011753";"ORD006656";"W009";"XpressBees";"2025-10-30";"2025-11-14";282.01;"Delivered";"2025-10-30";"2025-11-14";1
"SHP011754";"ORD007253";"W036";"XpressBees";"2025-01-25";"";76816.02;"In Transit";"2025-01-25";"";1
"SHP011755";"ORD004763";"W003";"FedEx";"2023-05-06";"2023-05-26";1279.48;"Delivered";"2023-05-06";"2023-05-26";1
"SHP011756";"ORD001937";"W032";"Shadowfax";"2024-08-29";"2024-09-25";1485.8;"Delivered";"2024-08-29";"2024-09-25";1
"SHP011757";"ORD013338";"W028";"";"2025-04-09";"2025-04-18";646.35;"Delivered";"2025-04-09";"2025-04-18";1
"SHP011758";"ORD011945";"W009";"Blue Dart";"2023-10-25";"2023-11-01";190.48;"Delivered";"2023-10-25";"2023-11-01";1
"SHP011759";"ORD005349";"W001";"Delhivery";"2025-10-03";"2025-10-20";1749.3;"Delivered";"2025-10-03";"2025-10-20";1
"SHP011760";"ORD000261";"W045";"Shadowfax";"2025-11-23";"";1096.77;"In Transit";"2025-11-23";"";1
"SHP011761";"ORD012603";"W032";"Gati";"2025-06-28";"2025-07-04";1098.51;"Delayed";"2025-06-28";"2025-07-04";1
"SHP011762";"";"W036";"DTDC";"2023-01-23";"2023-02-17";152.21;"Delivered";"2023-01-23";"2023-02-17";1
"SHP011763";"ORD006880";"W001";"";"2025-04-27";"2025-05-01";1981.07;"Delivered";"2025-04-27";"2025-05-01";1
"SHP011764";"ORD009092";"W018";"FedEx";"2024-06-18";"2024-06-23";1670.18;"Delivered";"2024-06-18";"2024-06-23";1
"SHP011765";"ORD008760";"W023";"Blue Dart";"2023-08-11";"2023-08-26";1821.35;"Delivered";"2023-08-11";"2023-08-26";1
"SHP011766";"ORD007238";"W004";"Delhivery";"2023-07-08";"2023-07-14";1059.74;"Delivered";"2023-07-08";"2023-07-14";1
"SHP011767";"ORD011625";"W012";"Delhivery";"2025-08-12";"2025-09-09";1415.76;"Delivered";"2025-08-12";"2025-09-09";1
"SHP011768";"ORD014302";"W048";"";"2024-08-17";"2024-08-18";1448.8;"Delivered";"2024-08-17";"2024-08-18";1
"SHP011769";"ORD007992";"W048";"Delhivery";"2023-08-14";"2023-09-06";363.85;"Delivered";"2023-08-14";"2023-09-06";1
"SHP011770";"ORD003421";"W050";"DTDC";"2024-02-27";"2024-03-07";489.87;"Delivered";"2024-02-27";"2024-03-07";1
"SHP011771";"ORD011733";"W017";"";"2025-04-06";"2025-04-16";492.45;"Delivered";"2025-04-06";"2025-04-16";1
"SHP011772";"";"W022";"Gati";"2024-01-19";"2024-01-27";615.51;"Delivered";"2024-01-19";"2024-01-27";1
"SHP011773";"ORD009167";"W045";"XpressBees";"2024-10-28";"2024-11-21";625.38;"Delivered";"2024-10-28";"2024-11-21";1
"SHP011774";"ORD000858";"W017";"Shadowfax";"2023-03-28";"2023-04-04";1263.0;"Delivered";"2023-03-28";"2023-04-04";1
"SHP011775";"ORD008258";"W037";"Shadowfax";"2024-08-16";"2024-09-13";847.4;"Delayed";"2024-08-16";"2024-09-13";1
"SHP011776";"ORD014524";"W020";"Ekart";"2024-04-27";"2024-05-02";630.28;"Delivered";"2024-04-27";"2024-05-02";1
"SHP011777";"ORD005207";"W018";"Ekart";"2025-10-14";"2025-10-24";1066.01;"Delivered";"2025-10-14";"2025-10-24";1
"SHP011778";"ORD004243";"W026";"Shadowfax";"2023-05-07";"2023-06-03";140.72;"Delivered";"2023-05-07";"2023-06-03";1
"SHP011779";"ORD006700";"W011";"Shadowfax";"2023-07-31";"2023-08-18";765.34;"Delivered";"2023-07-31";"2023-08-18";1
"SHP011780";"ORD010338";"W030";"Shadowfax";"2024-11-06";"2024-11-12";1340.14;"Delivered";"2024-11-06";"2024-11-12";1
"SHP011781";"ORD013535";"W002";"FedEx";"2025-11-08";"2025-11-14";1622.33;"Delivered";"2025-11-08";"2025-11-14";1
"SHP011782";"ORD014383";"W050";"FedEx";"2025-11-22";"2025-12-07";1224.64;"Delivered";"2025-11-22";"2025-12-07";1
"SHP011783";"ORD014038";"W030";"Shadowfax";"2023-02-19";"";311.69;"In Transit";"2023-02-19";"";1
"SHP011784";"";"W036";"FedEx";"2023-10-16";"2023-10-22";248.59;"Delivered";"2023-10-16";"2023-10-22";1
"SHP011785";"ORD011170";"W042";"Delhivery";"2023-04-13";"2023-04-22";524.04;"Delivered";"2023-04-13";"2023-04-22";1
"SHP011786";"ORD013199";"W011";"Ekart";"2025-03-04";"";650.48;"Lost";"2025-03-04";"";1
"SHP011787";"ORD009827";"W030";"Blue Dart";"2025-10-21";"2025-11-15";1159.42;"Delivered";"2025-10-21";"2025-11-15";1
"SHP011788";"ORD004416";"W044";"FedEx";"2024-04-09";"2024-04-29";1426.24;"Delivered";"2024-04-09";"2024-04-29";1
"SHP011789";"ORD000403";"W021";"FedEx";"2023-08-15";"";1369.64;"In Transit";"2023-08-15";"";1
"SHP011790";"ORD008340";"W025";"Blue Dart";"2025-05-11";"2025-05-29";913.3;"Delivered";"2025-05-11";"2025-05-29";1
"SHP011791";"ORD010201";"W036";"DTDC";"2024-07-02";"";1260.86;"In Transit";"2024-07-02";"";1
"SHP011792";"ORD013164";"W020";"DTDC";"2023-09-09";"2023-10-08";1411.16;"Delayed";"2023-09-09";"2023-10-08";1
"SHP011793";"ORD000881";"W015";"";"2025-09-04";"2025-09-06";1658.01;"Delayed";"2025-09-04";"2025-09-06";1
"SHP011794";"ORD008241";"W003";"";"2025-02-19";"2025-02-28";1463.79;"Delayed";"2025-02-19";"2025-02-28";1
"SHP011795";"ORD011674";"W035";"Delhivery";"2025-10-21";"2025-11-06";463.94;"Delivered";"2025-10-21";"2025-11-06";1
"SHP011796";"ORD002827";"W016";"Shadowfax";"2025-05-29";"2025-06-04";63969.54;"Delivered";"2025-05-29";"2025-06-04";1
"SHP011797";"ORD010866";"W009";"DTDC";"2025-05-25";"2025-06-17";305.31;"Delivered";"2025-05-25";"2025-06-17";1
"SHP011798";"";"W034";"FedEx";"2024-09-28";"2024-10-27";105.5;"Delivered";"2024-09-28";"2024-10-27";1
"SHP011799";"ORD005557";"W039";"Ekart";"2024-06-26";"2024-07-06";249.81;"Delivered";"2024-06-26";"2024-07-06";1
"SHP011800";"ORD003382";"W039";"Blue Dart";"2025-08-29";"2025-08-31";524.61;"Delayed";"2025-08-29";"2025-08-31";1
"SHP011801";"ORD012824";"W046";"";"2024-01-03";"2024-01-19";800.24;"Delivered";"2024-01-03";"2024-01-19";1
"SHP011802";"ORD007145";"W027";"Ekart";"2023-05-12";"";1072.04;"In Transit";"2023-05-12";"";1
"SHP011803";"ORD008412";"W039";"Blue Dart";"2023-02-21";"2023-03-02";956.23;"Delivered";"2023-02-21";"2023-03-02";1
"SHP011804";"ORD000958";"W041";"Ekart";"2024-03-25";"2024-04-04";784.27;"Delivered";"2024-03-25";"2024-04-04";1
"SHP011805";"ORD007042";"W034";"XpressBees";"2024-06-04";"2024-06-22";1676.36;"Delivered";"2024-06-04";"2024-06-22";1
"SHP011806";"ORD014152";"W014";"Shadowfax";"2025-12-23";"2025-12-26";1106.53;"Delivered";"2025-12-23";"2025-12-26";1
"SHP011807";"ORD004162";"W011";"Blue Dart";"2025-06-11";"2025-06-24";64.25;"Delivered";"2025-06-11";"2025-06-24";1
"SHP011808";"ORD012257";"W009";"FedEx";"2024-01-04";"2024-02-03";1282.66;"Delivered";"2024-01-04";"2024-02-03";1
"SHP011809";"ORD001549";"W030";"Delhivery";"2024-12-23";"2025-01-09";1337.27;"Delivered";"2024-12-23";"2025-01-09";1
"SHP011810";"ORD014825";"W011";"Gati";"2023-05-28";"2023-06-07";1451.08;"Delivered";"2023-05-28";"2023-06-07";1
"SHP011811";"ORD001723";"W005";"Blue Dart";"2023-01-06";"";1309.4;"In Transit";"2023-01-06";"";1
"SHP011812";"ORD014688";"W026";"Blue Dart";"2024-02-11";"2024-03-11";80.34;"Delivered";"2024-02-11";"2024-03-11";1
"SHP011813";"ORD002076";"W031";"Ekart";"2024-07-05";"2024-07-20";1800.38;"Delayed";"2024-07-05";"2024-07-20";1
"SHP011814";"ORD004812";"W030";"FedEx";"2023-03-20";"2023-04-02";516.14;"Delayed";"2023-03-20";"2023-04-02";1
"SHP011815";"ORD003380";"W001";"XpressBees";"2023-02-17";"2023-03-10";337.04;"Delivered";"2023-02-17";"2023-03-10";1
"SHP011816";"ORD012630";"W021";"Shadowfax";"2023-10-26";"2023-10-31";167.18;"Delivered";"2023-10-26";"2023-10-31";1
"SHP011817";"ORD013383";"W003";"Blue Dart";"2023-11-19";"2023-11-30";180.12;"Delivered";"2023-11-19";"2023-11-30";1
"SHP011818";"ORD003440";"W024";"XpressBees";"2024-09-18";"2024-10-11";1620.42;"Delivered";"2024-09-18";"2024-10-11";1
"SHP011819";"ORD006677";"W013";"Ekart";"2024-04-22";"2024-04-26";313.56;"Delivered";"2024-04-22";"2024-04-26";1
"SHP011820";"ORD014023";"W038";"Blue Dart";"2023-08-03";"2023-08-09";1604.37;"Delivered";"2023-08-03";"2023-08-09";1
"SHP011821";"ORD003955";"W043";"Blue Dart";"2025-01-26";"2025-02-21";1387.08;"Delivered";"2025-01-26";"2025-02-21";1
"SHP011822";"ORD000986";"W030";"Blue Dart";"2025-07-13";"2025-07-23";1804.01;"Delayed";"2025-07-13";"2025-07-23";1
"SHP011823";"ORD005684";"W023";"Blue Dart";"2024-05-31";"2024-06-06";1893.15;"Delivered";"2024-05-31";"2024-06-06";1
"SHP011824";"ORD004580";"W014";"Delhivery";"2025-10-15";"";1810.65;"In Transit";"2025-10-15";"";1
"SHP011825";"ORD000378";"W049";"XpressBees";"2023-09-05";"";1102.53;"In Transit";"2023-09-05";"";1
"SHP011826";"ORD010695";"W023";"XpressBees";"2025-03-26";"2025-04-15";1125.68;"Delivered";"2025-03-26";"2025-04-15";1
"SHP011827";"ORD005929";"W012";"Shadowfax";"2024-12-14";"2025-01-12";60120.62;"Delivered";"2024-12-14";"2025-01-12";1
"SHP011828";"ORD012724";"W018";"Gati";"2024-09-26";"2024-10-09";519.81;"Delivered";"2024-09-26";"2024-10-09";1
"SHP011829";"ORD005273";"W028";"XpressBees";"2023-10-03";"2023-10-24";502.3;"Delivered";"2023-10-03";"2023-10-24";1
"SHP011830";"ORD010116";"W038";"FedEx";"2023-05-26";"";954.41;"In Transit";"2023-05-26";"";1
"SHP011831";"ORD012855";"W003";"Blue Dart";"2024-12-01";"";1544.81;"Lost";"2024-12-01";"";1
"SHP011832";"ORD010199";"W023";"Shadowfax";"2023-03-03";"";1724.75;"Lost";"2023-03-03";"";1
"SHP011833";"ORD008981";"W012";"Gati";"2025-12-03";"2025-12-04";931.84;"Delivered";"2025-12-03";"2025-12-04";1
"SHP011834";"ORD010106";"W006";"Gati";"2024-11-18";"2024-11-22";1768.64;"Delivered";"2024-11-18";"2024-11-22";1
"SHP011835";"ORD014776";"W017";"Ekart";"2025-06-02";"2025-06-29";618.97;"Delivered";"2025-06-02";"2025-06-29";1
"SHP011836";"ORD010703";"W007";"Ekart";"2023-11-20";"";801.82;"In Transit";"2023-11-20";"";1
"SHP011837";"ORD010129";"W009";"FedEx";"2024-01-17";"2024-01-30";655.44;"Delivered";"2024-01-17";"2024-01-30";1
"SHP011838";"";"W002";"Shadowfax";"2023-08-13";"2023-09-06";1863.63;"Delivered";"2023-08-13";"2023-09-06";1
"SHP011839";"ORD008096";"W007";"";"2023-09-26";"2023-10-20";586.88;"Delivered";"2023-09-26";"2023-10-20";1
"SHP011840";"ORD008442";"W017";"";"2023-03-04";"";251.48;"Lost";"2023-03-04";"";1
"SHP011841";"ORD012011";"W043";"Shadowfax";"2025-10-31";"2025-11-03";849.6;"Delivered";"2025-10-31";"2025-11-03";1
"SHP011842";"ORD013037";"W049";"Ekart";"2025-12-06";"2025-12-13";982.13;"Delivered";"2025-12-06";"2025-12-13";1
"SHP011843";"ORD006443";"W021";"XpressBees";"2025-10-31";"2025-11-26";801.7;"Delivered";"2025-10-31";"2025-11-26";1
"SHP011844";"ORD012227";"W049";"DTDC";"2025-11-13";"2025-12-09";911.79;"Delivered";"2025-11-13";"2025-12-09";1
"SHP011845";"ORD010010";"W041";"Ekart";"2024-08-19";"2024-09-18";697.04;"Delayed";"2024-08-19";"2024-09-18";1
"SHP011846";"ORD005188";"W014";"Delhivery";"2023-01-08";"2023-01-22";703.12;"Delivered";"2023-01-08";"2023-01-22";1
"SHP011847";"ORD001798";"W003";"Gati";"2023-03-23";"2023-04-06";530.0;"Delivered";"2023-03-23";"2023-04-06";1
"SHP011848";"ORD002980";"W036";"Blue Dart";"2024-08-06";"";213.75;"Lost";"2024-08-06";"";1
"SHP011849";"ORD007978";"W045";"Blue Dart";"2025-12-27";"2025-12-31";1370.61;"Delivered";"2025-12-27";"2025-12-31";1
"SHP011850";"";"W025";"FedEx";"2023-01-31";"2023-02-18";1431.8;"Delivered";"2023-01-31";"2023-02-18";1
"SHP011851";"ORD013355";"W037";"Ekart";"2025-12-26";"";1837.19;"In Transit";"2025-12-26";"";1
"SHP011852";"ORD006022";"W008";"Ekart";"2025-08-19";"";797.7;"In Transit";"2025-08-19";"";1
"SHP011853";"ORD012751";"W025";"Ekart";"2025-09-16";"2025-10-11";957.48;"Delivered";"2025-09-16";"2025-10-11";1
"SHP011854";"ORD005518";"W037";"Shadowfax";"2024-10-30";"";172.99;"In Transit";"2024-10-30";"";1
"SHP011855";"ORD001950";"W034";"Gati";"2025-07-20";"2025-08-03";1912.53;"Delivered";"2025-07-20";"2025-08-03";1
"SHP011856";"ORD006831";"W046";"Gati";"2024-02-05";"2024-02-10";87.88;"Delivered";"2024-02-05";"2024-02-10";1
"SHP011857";"ORD013898";"W044";"FedEx";"2023-02-09";"2023-02-22";700.61;"Delivered";"2023-02-09";"2023-02-22";1
"SHP011858";"ORD001614";"W047";"Blue Dart";"2023-09-20";"";1815.19;"In Transit";"2023-09-20";"";1
"SHP011859";"ORD005648";"W018";"Delhivery";"2023-05-20";"2023-06-15";1208.58;"Delivered";"2023-05-20";"2023-06-15";1
"SHP011860";"ORD002342";"W002";"Blue Dart";"2023-01-04";"2023-01-07";547.61;"Delivered";"2023-01-04";"2023-01-07";1
"SHP011861";"ORD012770";"W027";"Ekart";"2023-04-30";"";1886.54;"In Transit";"2023-04-30";"";1
"SHP011862";"ORD002027";"W049";"Shadowfax";"2023-07-20";"";1462.32;"In Transit";"2023-07-20";"";1
"SHP011863";"ORD002042";"W026";"Blue Dart";"2025-03-14";"2025-04-04";1635.26;"Delivered";"2025-03-14";"2025-04-04";1
"SHP011864";"ORD010717";"W011";"XpressBees";"2025-01-07";"2025-01-08";185.5;"Delivered";"2025-01-07";"2025-01-08";1
"SHP011865";"";"W001";"Ekart";"2023-10-12";"2023-11-01";1640.03;"Delivered";"2023-10-12";"2023-11-01";1
"SHP011866";"ORD005561";"W020";"XpressBees";"2024-01-28";"2024-02-10";586.62;"Delivered";"2024-01-28";"2024-02-10";1
"SHP011867";"ORD010080";"W009";"Shadowfax";"2024-11-09";"2024-11-16";1382.36;"Delayed";"2024-11-09";"2024-11-16";1
"SHP011868";"ORD011662";"W043";"Gati";"2024-01-25";"2024-02-21";1563.78;"Delivered";"2024-01-25";"2024-02-21";1
"SHP011869";"ORD001917";"W029";"Blue Dart";"2023-09-22";"2023-09-28";1365.97;"Delivered";"2023-09-22";"2023-09-28";1
"SHP011870";"ORD002274";"W015";"Delhivery";"2024-06-25";"2024-07-18";893.43;"Delivered";"2024-06-25";"2024-07-18";1
"SHP011871";"ORD001519";"W046";"Delhivery";"2024-04-10";"2024-04-22";1641.51;"Delivered";"2024-04-10";"2024-04-22";1
"SHP011872";"ORD014650";"W003";"XpressBees";"2024-07-20";"2024-07-27";1960.73;"Delivered";"2024-07-20";"2024-07-27";1
"SHP011873";"ORD009265";"W005";"DTDC";"2023-11-11";"2023-12-10";1027.3;"Delivered";"2023-11-11";"2023-12-10";1
"SHP011874";"ORD011654";"W030";"FedEx";"2023-02-04";"2023-02-27";1603.12;"Delivered";"2023-02-04";"2023-02-27";1
"SHP011875";"ORD001081";"W030";"XpressBees";"2023-11-16";"2023-12-03";1560.5;"Delivered";"2023-11-16";"2023-12-03";1
"SHP011876";"ORD010346";"W027";"Shadowfax";"2023-01-15";"";906.2;"In Transit";"2023-01-15";"";1
"SHP011877";"ORD001403";"W005";"DTDC";"2024-12-27";"";643.66;"In Transit";"2024-12-27";"";1
"SHP011878";"";"W035";"DTDC";"2025-12-15";"2025-12-27";1637.94;"Delivered";"2025-12-15";"2025-12-27";1
"SHP011879";"ORD012361";"W033";"DTDC";"2024-07-12";"2024-07-17";284.61;"Delivered";"2024-07-12";"2024-07-17";1
"SHP011880";"ORD013289";"W012";"Ekart";"2025-11-26";"2025-11-28";1528.75;"Delivered";"2025-11-26";"2025-11-28";1
"SHP011881";"ORD011844";"W045";"Shadowfax";"2023-07-17";"";1959.78;"In Transit";"2023-07-17";"";1
"SHP011882";"ORD005972";"W013";"Gati";"2024-09-15";"2024-09-16";1344.71;"Delayed";"2024-09-15";"2024-09-16";1
"SHP011883";"ORD002928";"W032";"FedEx";"2024-03-06";"2024-03-23";510.34;"Delivered";"2024-03-06";"2024-03-23";1
"SHP011884";"ORD012637";"W049";"Delhivery";"2023-10-05";"2023-10-26";845.27;"Delivered";"2023-10-05";"2023-10-26";1
"SHP011885";"ORD009218";"W019";"Gati";"2023-06-24";"2023-07-04";1596.46;"Delivered";"2023-06-24";"2023-07-04";1
"SHP011886";"ORD012178";"W040";"Blue Dart";"2025-07-17";"2025-08-02";817.92;"Delivered";"2025-07-17";"2025-08-02";1
"SHP011887";"ORD009001";"W041";"";"2023-08-27";"2023-09-09";1961.98;"Delivered";"2023-08-27";"2023-09-09";1
"SHP011888";"ORD010798";"W007";"DTDC";"2024-09-22";"";1272.75;"In Transit";"2024-09-22";"";1
"SHP011889";"";"W049";"DTDC";"2023-07-08";"2023-08-05";188.05;"Delivered";"2023-07-08";"2023-08-05";1
"SHP011890";"ORD013866";"W038";"Gati";"2023-12-30";"2024-01-09";191.14;"Delivered";"2023-12-30";"2024-01-09";1
"SHP011891";"ORD001270";"W003";"XpressBees";"2024-03-04";"";371.14;"In Transit";"2024-03-04";"";1
"SHP011892";"ORD010126";"W029";"XpressBees";"2025-08-06";"2025-09-02";845.12;"Delivered";"2025-08-06";"2025-09-02";1
"SHP011893";"ORD010954";"W002";"Shadowfax";"2025-02-25";"";79.24;"In Transit";"2025-02-25";"";1
"SHP011894";"ORD002292";"W011";"";"2023-11-26";"";188.22;"In Transit";"2023-11-26";"";1
"SHP011895";"ORD001064";"W018";"Ekart";"2024-07-14";"2024-07-30";48096.09;"Delivered";"2024-07-14";"2024-07-30";1
"SHP011896";"ORD002222";"W018";"Gati";"2023-05-03";"2023-05-15";795.71;"Delivered";"2023-05-03";"2023-05-15";1
"SHP011897";"ORD010717";"W035";"Delhivery";"2024-11-18";"";1328.54;"In Transit";"2024-11-18";"";1
"SHP011898";"ORD004361";"W021";"Blue Dart";"2025-11-21";"2025-11-22";383.59;"Delivered";"2025-11-21";"2025-11-22";1
"SHP011899";"ORD004633";"W026";"XpressBees";"2025-01-05";"2025-02-02";444.47;"Delivered";"2025-01-05";"2025-02-02";1
"SHP011900";"ORD012680";"W018";"Blue Dart";"2025-07-31";"2025-08-11";1571.16;"Delivered";"2025-07-31";"2025-08-11";1
